,business_risk
5275,1.1404438
5276,-6.1113024
5277,-6.1113024
5278,-6.0640883
5279,11.351891
5280,-5.7777324
5281,-5.6127515
5282,0.11493486
5283,7.766552
5284,-6.1113024
5285,-6.1113024
5286,-6.1113024
5287,-6.0364313
5288,4.5552673
5289,-6.0364313
5290,2.4355557
5291,8.354368
5292,0.58476615
5293,-6.1113024
5294,-6.0883665
5295,1.7763134
5296,1.6537955
5297,1.1462566
5298,0.128488
5299,1.8659141
5300,7.618428
5301,-6.1113024
5302,-6.1113024
5303,-6.1113024
5304,-1.3248781
5305,-6.1113024
5306,-5.0174775
5307,-6.1113024
5308,-1.1698997
5309,-6.191694
5310,4.069932
5311,3.8628778
5312,3.1519914
5313,3.4572835
5314,-6.1113024
5315,1.078752
5316,-6.1113024
5317,4.94651
5318,-2.8399658
5319,-6.1113024
5320,3.3768427
5321,4.402155
5322,-6.1113024
5323,-6.553187
5324,-6.1113024
5325,-5.9991302
5326,-5.2887745
5327,1.3357382
5328,2.2536073
5329,3.1902778
5330,4.292842
5331,-6.1113024
5332,1.3529146
5333,-1.1704053
5334,-6.075763
5335,-6.075763
5336,-2.0826645
5337,-6.1113024
5338,-6.1113024
5339,4.000165
5340,0.6816631
5341,1.7676281
5342,1.8228024
5343,-6.1113024
5344,-1.0142885
5345,-6.1113024
5346,-4.653382
5347,6.435424
5348,-1.7828424
5349,1.3672733
5350,-1.5017459
5351,-2.4629219
5352,0.7019826
5353,-6.075763
5354,0.54065526
5355,-6.1113024
5356,0.78193235
5357,-5.8724856
5358,-4.1131315
5359,1.0187867
5360,-6.075763
5361,4.9406743
5362,-6.1113024
5363,2.5646384
5364,-2.648995
5365,-6.1113024
5366,1.2981672
5367,0.62804884
5368,2.2610404
5369,2.894068
5370,2.0117059
5371,0.21604723
5372,6.6868157
5373,-5.361897
5374,9.468252
5375,-2.075633
5376,-0.7567438
5377,-6.1113024
5378,-1.7118597
5379,-6.1113024
5380,1.6360574
5381,-6.1113024
5382,-3.3543088
5383,-6.1113024
5384,-6.1113024
5385,4.4481583
5386,0.7944745
5387,-1.1580561
5388,5.5278044
5389,-6.075763
5390,0.20857918
5391,-6.1113024
5392,-6.1113024
5393,3.720101
5394,-0.23258919
5395,-6.1113024
5396,-6.1113024
5397,-6.1113024
5398,-6.1113024
5399,3.9632058
5400,-6.0563397
5401,-6.1113024
5402,1.7642068
5403,4.8045945
5404,1.7514769
5405,-5.544438
5406,-6.1113024
5407,-0.9478444
5408,0.8309134
5409,1.8773801
5410,0.47260177
5411,1.6765581
5412,-6.1113024
5413,3.41347
5414,1.8688643
5415,0.9982101
5416,-6.1113024
5417,0.7310139
5418,-6.1113024
5419,0.07575214
5420,-6.1113024
5421,0.7027699
5422,-0.54652536
5423,-6.1113024
5424,-1.3467556
5425,1.5785652
5426,-6.1113024
5427,1.4923271
5428,-0.22359163
5429,2.5610523
5430,-1.9687111
5431,0.7370112
5432,-6.1113024
5433,3.727146
5434,0.89055216
5435,-2.7176044
5436,-5.819036
5437,-0.9362143
5438,-6.1113024
5439,-0.32902533
5440,0.54429096
5441,1.5617125
5442,-5.7674108
5443,0.7159952
5444,0.47348326
5445,-1.22513
5446,1.9952972
5447,2.7156115
5448,0.13375619
5449,-6.1113024
5450,6.294652
5451,-6.1113024
5452,-5.3953114
5453,-4.0568614
5454,-1.1073331
5455,-0.6091068
5456,-6.1113024
5457,-1.217311
5458,2.0477858
5459,2.5785425
5460,1.4446225
5461,6.89476
5462,-4.825612
5463,1.5615845
5464,-6.1113024
5465,-6.1113024
5466,3.2597349
5467,-6.075763
5468,7.3355904
5469,3.0471144
5470,2.13933
5471,2.0410368
5472,1.6657653
5473,0.6301149
5474,1.8277454
5475,-6.1113024
5476,-6.1113024
5477,-6.1113024
5478,-0.5838796
5479,-6.1113024
5480,4.541858
5481,0.89879894
5482,3.6358397
5483,-0.7620292
5484,-6.1113024
5485,-3.7969995
5486,-1.1044153
5487,-3.417805
5488,-6.1113024
5489,1.9424702
5490,2.8580317
5491,1.6555384
5492,-6.1113024
5493,-6.1113024
5494,1.934666
5495,0.60049623
5496,0.7572552
5497,-6.1113024
5498,-1.706846
5499,3.9915836
5500,4.480938
5501,-3.1098535
5502,-6.1113024
5503,-4.992097
5504,2.0556912
5505,1.8542575
5506,-1.0723097
5507,1.7968643
5508,-2.590759
5509,-1.8213263
5510,-1.640521
5511,2.9877458
5512,1.8642367
5513,3.6217353
5514,2.7223732
5515,-6.1113024
5516,-2.169135
5517,-6.0364313
5518,-6.1113024
5519,-1.8318601
5520,3.3106635
5521,2.5607002
5522,-6.1113024
5523,-6.1113024
5524,1.2460884
5525,-6.1113024
5526,0.7990465
5527,-6.1113024
5528,2.9051294
5529,-0.6080202
5530,3.693583
5531,-6.1113024
5532,0.45623267
5533,1.4385221
5534,-6.1113024
5535,1.441983
5536,1.5354776
5537,0.8490237
5538,-6.1113024
5539,0.25471494
5540,-6.1113024
5541,-0.5345206
5542,0.78638977
5543,-6.1113024
5544,-6.1113024
5545,2.4408154
5546,4.2638645
5547,0.96349084
5548,-0.049038112
5549,4.4763327
5550,-5.54718
5551,3.4220145
5552,3.4078035
5553,-6.0722513
5554,-0.0816198
5555,6.77671
5556,3.4995606
5557,-0.07925719
5558,4.771933
5559,0.37413627
5560,-6.1113024
5561,-0.7665496
5562,-6.0364313
5563,-6.0364313
5564,-2.0342772
5565,1.4405705
5566,-5.010586
5567,3.656122
5568,0.8378658
5569,-6.0364313
5570,-6.1113024
5571,2.1600456
5572,-4.313366
5573,0.5951888
5574,-0.24623394
5575,2.67029
5576,1.2025142
5577,2.4367008
5578,-3.7649322
5579,-6.1113024
5580,-5.655274
5581,-6.1113024
5582,-0.8912318
5583,-0.039278924
5584,-3.723185
5585,3.6580563
5586,0.14436638
5587,-0.6713083
5588,-1.4628453
5589,-0.14305407
5590,-6.1113024
5591,0.6022278
5592,1.1606922
5593,0.70655483
5594,-2.1547148
5595,-6.1113024
5596,1.5208926
5597,1.525736
5598,0.09742087
5599,-6.1113024
5600,-1.3076044
5601,-6.1113024
5602,2.098137
5603,0.07157338
5604,5.5173774
5605,-6.1113024
5606,0.9696857
5607,0.9876387
5608,-0.5962385
5609,-6.0364313
5610,1.379697
5611,-6.1113024
5612,0.6216667
5613,3.538009
5614,-1.7467682
5615,-6.075763
5616,-1.33072
5617,4.2286224
5618,-6.075763
5619,2.4464412
5620,2.0674057
5621,1.9548069
5622,3.5105922
5623,-0.79973793
5624,-1.4446534
5625,-6.1113024
5626,2.6015537
5627,-4.0508666
5628,-5.606911
5629,-2.389199
5630,4.7654233
5631,-6.1113024
5632,-6.1113024
5633,0.14735267
5634,3.6174374
5635,-6.1113024
5636,1.2439835
5637,0.29838485
5638,-6.1113024
5639,3.8954859
5640,-6.2784886
5641,-6.1113024
5642,3.631506
5643,3.488897
5644,4.573434
5645,-1.2077371
5646,-0.45335394
5647,-5.1141806
5648,2.2734594
5649,8.288441
5650,-6.1113024
5651,-5.9991302
5652,4.9247155
5653,-6.1113024
5654,1.0016141
5655,-6.1113024
5656,-2.1221569
5657,-3.7546859
5658,3.5340247
5659,1.5196159
5660,-6.075763
5661,2.1809292
5662,4.293272
5663,-1.4919887
5664,3.838189
5665,-0.2814412
5666,-6.1113024
5667,-5.8046556
5668,1.8621613
5669,-0.8980969
5670,3.3006897
5671,-3.6989522
5672,-6.075763
5673,-6.0364313
5674,1.3236638
5675,-1.6889408
5676,1.2788365
5677,-6.1113024
5678,3.4557326
5679,1.7415125
5680,1.7775702
5681,0.07385713
5682,1.3095411
5683,1.5925237
5684,-6.1113024
5685,2.5614104
5686,0.60095716
5687,7.5593443
5688,0.97354066
5689,-5.176723
5690,-6.1113024
5691,0.53177106
5692,-6.1113024
5693,-6.1113024
5694,4.885243
5695,3.2387602
5696,-6.075763
5697,-2.014131
5698,-4.0313535
5699,0.023539543
5700,-0.57194626
5701,-3.5179482
5702,-5.655274
5703,2.70299
5704,3.3417988
5705,-1.2735492
5706,1.645015
5707,0.6296978
5708,2.0883849
5709,7.338509
5710,-6.1113024
5711,-6.075763
5712,-0.77142525
5713,-6.1113024
5714,-0.65846646
5715,-5.591537
5716,-6.1113024
5717,1.738567
5718,-0.7469249
5719,2.4815412
5720,1.1495187
5721,-0.035109937
5722,2.0680876
5723,2.992714
5724,1.2553709
5725,0.5863563
5726,1.4876624
5727,-0.5497719
5728,9.763449
5729,1.6906596
5730,-6.1113024
5731,-6.3605394
5732,4.4800987
5733,-6.1113024
5734,-5.008772
5735,-1.6638033
5736,5.0026484
5737,2.5966542
5738,3.889001
5739,-6.1113024
5740,4.1748524
5741,2.594658
5742,-0.5108777
5743,2.9480176
5744,-6.1113024
5745,-6.1113024
5746,0.6773199
5747,2.3389683
5748,-6.1113024
5749,3.9399612
5750,-6.1113024
5751,-6.1113024
5752,1.4582398
5753,-6.1113024
5754,2.4001007
5755,-6.1113024
5756,-6.1113024
5757,1.9067305
5758,-4.9310527
5759,6.785064
5760,-6.0640883
5761,-4.491208
5762,-6.1113024
5763,1.2085714
5764,3.0934923
5765,0.7154307
5766,-6.1113024
5767,-6.1113024
5768,-1.1927395
5769,0.99982023
5770,1.8902291
5771,-6.1113024
5772,-1.6222317
5773,3.785005
5774,-0.95449877
5775,0.5983126
5776,2.5050073
5777,0.026270032
5778,-6.1113024
5779,-2.2872128
5780,4.8232727
5781,-6.1113024
5782,-0.25989252
5783,-1.7747028
5784,-6.1113024
5785,-4.7700763
5786,-3.0043023
5787,-6.1113024
5788,1.0811014
5789,0.93006456
5790,-5.768107
5791,3.6361642
5792,2.980933
5793,-6.1113024
5794,-6.1113024
5795,-4.147163
5796,-6.1113024
5797,-5.070916
5798,2.6956341
5799,-1.2184095
5800,-6.1113024
5801,3.6738029
5802,2.5877526
5803,-2.561339
5804,-6.1113024
5805,1.1898274
5806,-6.1113024
5807,4.427376
5808,-2.9544942
5809,-6.1066337
5810,-6.1113024
5811,-1.7988436
5812,-5.3801365
5813,0.8872895
5814,0.4794096
5815,2.0499578
5816,1.2857993
5817,-0.028864503
5818,-6.1113024
5819,1.4515527
5820,0.02639836
5821,1.1174786
5822,-6.1113024
5823,-6.1113024
5824,-6.1113024
5825,6.336008
5826,-5.444769
5827,-6.1113024
5828,3.4706223
5829,-6.1113024
5830,-6.1113024
5831,-0.8451352
5832,-0.5645747
5833,-5.3818135
5834,0.7266665
5835,-6.1113024
5836,-6.1113024
5837,-6.1113024
5838,-6.0364313
5839,3.2774847
5840,2.0158749
5841,-6.1113024
5842,-6.1113024
5843,-6.1113024
5844,-6.1113024
5845,-0.2567178
5846,0.22628951
5847,-6.1113024
5848,2.1699119
5849,-6.1113024
5850,-6.1113024
5851,1.271098
5852,-6.1113024
5853,1.0613223
5854,-0.09328395
5855,4.265413
5856,-6.1113024
5857,0.58773315
5858,-6.12992
5859,2.0859187
5860,2.1593142
5861,-6.1113024
5862,-0.26160562
5863,1.1975746
5864,-6.1113024
5865,-0.12903923
5866,1.2282908
5867,-6.0364313
5868,-0.53264356
5869,-0.30823624
5870,3.3635855
5871,0.66393787
5872,-6.0640883
5873,-1.1838866
5874,-6.1113024
5875,-3.4238238
5876,0.5442705
5877,2.5377352
5878,-6.1113024
5879,-6.1113024
5880,-6.075763
5881,-0.7349918
5882,-6.1113024
5883,-6.1113024
5884,1.1319864
5885,0.36543775
5886,0.5643593
5887,-6.178525
5888,7.4501157
5889,2.1102567
5890,-6.1113024
5891,3.6128993
5892,-6.1113024
5893,-6.1113024
5894,0.24333724
5895,-6.1113024
5896,-6.1113024
5897,-1.0816119
5898,2.7624228
5899,-2.0858305
5900,2.975878
5901,0.22267595
5902,-6.0364313
5903,-6.1113024
5904,2.3012698
5905,-2.4445422
5906,-6.1113024
5907,3.114355
5908,-6.1113024
5909,2.7786236
5910,1.2447985
5911,1.2358925
5912,-0.034924686
5913,-0.84956527
5914,-0.97316456
5915,2.4676647
5916,-6.1113024
5917,1.2379565
5918,0.57198524
5919,-6.1113024
5920,0.83050287
5921,-1.5283453
5922,0.5018477
5923,-6.1113024
5924,-5.7537537
5925,0.045306146
5926,-6.1113024
5927,-0.09284651
5928,-6.1113024
5929,0.47596526
5930,0.37561625
5931,1.1538894
5932,4.2638063
5933,2.7454863
5934,-3.528623
5935,-0.33865792
5936,2.1158178
5937,-0.95963013
5938,4.787348
5939,-0.6813556
5940,-6.1113024
5941,0.071703255
5942,0.80098045
5943,-6.1113024
5944,-1.6844049
5945,-0.9981705
5946,-2.337993
5947,0.86921716
5948,-6.1113024
5949,-6.1113024
5950,-4.517102
5951,-6.1113024
5952,3.046876
5953,-6.1113024
5954,2.9004498
5955,-6.1113024
5956,1.2500441
5957,-4.0038652
5958,2.8632202
5959,3.1256647
5960,-4.5234866
5961,-2.5102224
5962,-6.1113024
5963,1.7613975
5964,-0.89542294
5965,-6.075763
5966,-0.72535634
5967,1.8295491
5968,2.2338316
5969,2.6453848
5970,0.7714032
5971,5.1110635
5972,-0.81984544
5973,-0.66805124
5974,2.9356463
5975,0.661797
5976,-5.205224
5977,-6.1113024
5978,3.5371017
5979,3.6987903
5980,0.98672456
5981,-0.62667775
5982,1.6782025
5983,-6.1113024
5984,-1.6936135
5985,0.7780442
5986,-6.1113024
5987,-2.52417
5988,-1.8003008
5989,1.8197091
5990,3.6140962
5991,-6.1113024
5992,-0.39593446
5993,3.3453894
5994,1.3036127
5995,0.6832506
5996,-6.1113024
5997,1.2042465
5998,0.111564994
5999,-2.9334037
6000,-4.6334
6001,4.2506685
6002,-6.2252984
6003,3.277776
6004,-6.1113024
6005,-1.0907899
6006,1.739164
6007,1.0650963
6008,5.4484515
6009,1.1317694
6010,-2.9778242
6011,0.52702856
6012,-3.908564
6013,0.3825964
6014,1.4090436
6015,2.1452005
6016,6.8016067
6017,-5.1296716
6018,0.28446412
6019,1.2470267
6020,-0.8050566
6021,-6.1113024
6022,-6.1113024
6023,-4.1802692
6024,-6.1113024
6025,-0.6439724
6026,-6.1113024
6027,1.1789615
6028,-6.1113024
6029,3.4173808
6030,-5.655274
6031,-2.7673292
6032,3.8797445
6033,2.6523082
6034,0.47261003
6035,6.809923
6036,1.9615195
6037,5.368498
6038,-1.9531126
6039,-6.1113024
6040,-1.2113585
6041,-6.075763
6042,1.6616361
6043,-6.1113024
6044,-0.26187426
6045,1.2634156
6046,-6.1113024
6047,0.7153936
6048,2.4378552
6049,-3.5621614
6050,-6.1113024
6051,-6.1113024
6052,1.3685981
6053,2.4926312
6054,3.738018
6055,-6.1113024
6056,-6.1113024
6057,-6.278975
6058,-1.0687816
6059,0.053426802
6060,-5.9369435
6061,-1.6564913
6062,-6.1113024
6063,1.8609878
6064,-0.60468614
6065,-6.1113024
6066,0.58702177
6067,3.9723728
6068,-0.6846434
6069,-6.1113024
6070,0.5055021
6071,-5.2030387
6072,-1.035197
6073,-6.0364313
6074,-0.9066603
6075,-6.1864443
6076,4.920561
6077,1.6491121
6078,-4.484088
6079,0.89374405
6080,6.5156097
6081,-6.1113024
6082,-6.1113024
6083,-6.075763
6084,-6.1113024
6085,1.6536841
6086,-4.5980024
6087,0.9351797
6088,-6.1113024
6089,-0.19677031
6090,0.14349961
6091,5.340419
6092,-0.16254818
6093,-6.2784886
6094,0.67162925
6095,-0.96531737
6096,0.54119104
6097,-1.6103559
6098,1.7781429
6099,3.606952
6100,-6.1113024
6101,-0.06143874
6102,-6.1113024
6103,3.3825612
6104,4.9980793
6105,-0.38571793
6106,2.521335
6107,-1.7044158
6108,2.4250665
6109,-6.1113024
6110,1.2906873
6111,-0.3125481
6112,-0.8549379
6113,0.47698182
6114,1.5756667
6115,-1.504986
6116,-6.1113024
6117,4.3058147
6118,-2.6655242
6119,-0.56771934
6120,-6.1113024
6121,0.011696249
6122,-6.1113024
6123,2.1275396
6124,-5.6825647
6125,-6.1113024
6126,0.41229802
6127,-1.1321679
6128,3.854261
6129,1.3119407
6130,-5.540537
6131,2.652213
6132,3.2979422
6133,1.9070674
6134,1.0111318
6135,-0.4948157
6136,1.9563049
6137,3.7750933
6138,0.18493682
6139,-0.13664317
6140,-5.17239
6141,-6.1113024
6142,-6.0364313
6143,-6.1113024
6144,2.56885
6145,4.0304275
6146,-6.1113024
6147,5.726985
6148,-1.1630423
6149,-1.3130217
6150,-3.5989156
6151,-0.38223958
6152,3.6810575
6153,2.4674587
6154,-1.3490273
6155,-6.1113024
6156,-1.6991627
6157,2.6598196
6158,0.9494348
6159,1.6258792
6160,2.640986
6161,0.5133979
6162,0.70967937
6163,3.0158699
6164,-0.0072280765
6165,1.0231559
6166,-6.1113024
6167,-6.1113024
6168,8.427247
6169,-0.5353111
6170,-6.1113024
6171,1.6086234
6172,0.09553751
6173,-6.075763
6174,2.8030148
6175,1.9523176
6176,-6.1113024
6177,3.6184702
6178,2.0788708
6179,5.4655004
6180,0.01802504
6181,-4.894302
6182,-6.1733656
6183,4.0167227
6184,-6.1113024
6185,-6.1113024
6186,2.9920337
6187,0.2907158
6188,-6.1113024
6189,-1.3195199
6190,1.7501626
6191,3.4635916
6192,4.932005
6193,-0.16958565
6194,-6.1113024
6195,0.44455332
6196,-6.1113024
6197,4.005136
6198,0.8696706
6199,2.7333004
6200,1.7348621
6201,5.0950446
6202,4.542842
6203,4.5154185
6204,-3.9608002
6205,-6.1113024
6206,2.0684772
6207,-2.4326034
6208,2.7485476
6209,-6.1113024
6210,-6.1113024
6211,-2.8721094
6212,2.15401
6213,-6.1113024
6214,2.48384
6215,4.1091623
6216,0.59388524
6217,4.449503
6218,-6.1113024
6219,1.9756311
6220,-2.5860188
6221,2.0711217
6222,6.8836727
6223,3.429456
6224,-6.1113024
6225,3.6483207
6226,-0.0051709414
6227,-0.57449615
6228,-3.402221
6229,-1.2873416
6230,-1.7791724
6231,1.3388447
6232,-0.24783212
6233,-1.2477334
6234,1.3810576
6235,3.1208136
6236,-6.1113024
6237,-6.1113024
6238,2.7282753
6239,-1.171333
6240,-3.175482
6241,7.0074086
6242,-0.54665256
6243,-0.9087752
6244,-6.1113024
6245,0.17097336
6246,-2.1120582
6247,4.248784
6248,-0.28593683
6249,-0.69305944
6250,1.7337337
6251,3.0210586
6252,-2.3864841
6253,-6.0364313
6254,-6.1113024
6255,0.058659166
6256,5.1703453
6257,1.1717005
6258,0.60604477
6259,-6.1113024
6260,-0.8366697
6261,0.34025475
6262,0.5502341
6263,-0.3732205
6264,2.404855
6265,0.9521777
6266,-6.1113024
6267,2.4050465
6268,-3.9489384
6269,1.2118292
6270,1.20503
6271,-6.1113024
6272,-6.1113024
6273,4.545592
6274,-6.1113024
6275,-0.61675644
6276,1.1458302
6277,-6.1113024
6278,3.068147
6279,-0.2002402
6280,2.4966366
6281,-0.022096634
6282,3.5746408
6283,-1.0093178
6284,-0.24377382
6285,3.8562415
6286,1.9246376
6287,1.9326377
6288,-6.1113024
6289,6.7563457
6290,3.12658
6291,-6.1113024
6292,1.442064
6293,-6.1113024
6294,0.18510434
6295,4.0417395
6296,3.6392462
6297,2.5830603
6298,0.94885695
6299,0.11180711
6300,-1.113569
6301,-6.1113024
6302,-0.62359416
6303,-6.1113024
6304,0.30110252
6305,-0.7978548
6306,0.5854681
6307,-6.1113024
6308,-6.1113024
6309,-5.6021867
6310,5.4484286
6311,3.4211214
6312,3.4057925
6313,4.088106
6314,1.651182
6315,1.7458364
6316,-6.1113024
6317,-6.1113024
6318,3.4972076
6319,3.099194
6320,-5.349227
6321,2.059844
6322,-6.0364313
6323,1.4186854
6324,0.5076733
6325,-5.962166
6326,4.780852
6327,-0.791996
6328,-2.4768546
6329,-5.665234
6330,-6.1113024
6331,-4.4693904
6332,-3.8460703
6333,0.21575513
6334,-6.1113024
6335,-0.43297434
6336,1.7012447
6337,-6.1113024
6338,-6.1113024
6339,0.26659685
6340,2.1124039
6341,-2.0704658
6342,-6.1113024
6343,-6.1113024
6344,2.6008885
6345,-6.075763
6346,0.21448189
6347,-0.1140188
6348,-6.1113024
6349,-5.937009
6350,1.2098334
6351,1.7976654
6352,-6.1113024
6353,-6.075763
6354,-6.1113024
6355,0.7153174
6356,-6.1113024
6357,6.205028
6358,1.5763052
6359,4.9679193
6360,2.008319
6361,-6.1113024
6362,-3.5691686
6363,1.3231778
6364,-2.254013
6365,3.5669892
6366,0.5932891
6367,-0.16383237
6368,-6.1113024
6369,-6.1113024
6370,-6.1113024
6371,-1.1627053
6372,-6.0563397
6373,-5.626761
6374,-5.655274
6375,7.1531773
6376,1.2996132
6377,-3.1823733
6378,-6.075763
6379,0.6231314
6380,2.5792515
6381,4.0485525
6382,4.1965017
6383,1.654172
6384,-6.1113024
6385,-1.8152597
6386,0.23762625
6387,0.31981117
6388,-6.1113024
6389,-1.9027975
6390,3.7374024
6391,-5.918911
6392,3.3856626
6393,-1.0650083
6394,-1.2724118
6395,1.9416702
6396,-0.16140401
6397,-6.075763
6398,1.8329916
6399,-6.1113024
6400,0.81738865
6401,1.6725328
6402,-6.1113024
6403,3.4593837
6404,-6.0640883
6405,-6.1113024
6406,-6.1113024
6407,-5.9989195
6408,-4.7700763
6409,1.3583195
6410,0.7957933
6411,-6.1113024
6412,1.4660418
6413,-0.31299824
6414,-0.83607113
6415,1.2684591
6416,3.2671468
6417,-2.2449734
6418,-6.1113024
6419,3.3492312
6420,-6.1113024
6421,2.0675523
6422,-6.1113024
6423,1.1076212
6424,-6.1113024
6425,-1.4972216
6426,3.459069
6427,-6.1113024
6428,-6.1113024
6429,-6.1113024
6430,-6.1113024
6431,-6.1113024
6432,-0.43949753
6433,-6.0364313
6434,-3.024386
6435,2.6587365
6436,-6.075763
6437,3.4350443
6438,-6.1113024
6439,-2.1263466
6440,5.040137
6441,0.42191583
6442,-0.42406422
6443,4.0209546
6444,4.4299626
6445,1.737429
6446,0.5431447
6447,1.626605
6448,-0.36236012
6449,2.315949
6450,1.7578115
6451,0.2644368
6452,-0.75604534
6453,-6.0640883
6454,-6.1113024
6455,2.5065868
6456,4.2642255
6457,-5.1305985
6458,0.040228397
6459,3.5082967
6460,0.45550653
6461,1.243876
6462,-2.670532
6463,-6.1113024
6464,1.7302141
6465,-2.0587137
6466,-1.1226741
6467,1.3192401
6468,-1.4063598
6469,-6.1113024
6470,7.8591514
6471,5.471386
6472,4.3600445
6473,-6.1113024
6474,-6.1113024
6475,4.5770826
6476,3.357457
6477,1.3293571
6478,-6.1113024
6479,-6.1113024
6480,0.25371158
6481,-6.1113024
6482,-6.1113024
6483,-1.7409608
6484,-0.26246846
6485,-1.742666
6486,0.5375527
6487,-1.278337
6488,1.5784152
6489,-0.33897382
6490,-6.1113024
6491,6.5423627
6492,2.9822614
6493,-1.1543288
6494,1.1288818
6495,-5.655274
6496,2.5447896
6497,-1.4707514
6498,0.6416557
6499,3.2223601
6500,1.1931963
6501,0.17821002
6502,4.0795245
6503,-6.1113024
6504,0.88308334
6505,-2.4573936
6506,-6.1113024
6507,-6.1113024
6508,-6.1113024
6509,2.4137702
6510,-6.0563397
6511,-1.3336277
6512,-6.1113024
6513,-6.1113024
6514,-0.66798437
6515,2.2736788
6516,3.1821036
6517,0.49621674
6518,3.7412305
6519,4.0719323
6520,-6.075763
6521,1.4501209
6522,1.6071075
6523,-6.1113024
6524,0.8932539
6525,3.5701785
6526,-6.1113024
6527,3.1513562
6528,-2.2400703
6529,-6.1113024
6530,5.449565
6531,2.1402059
6532,1.3817242
6533,2.156477
6534,2.7993634
6535,1.756994
6536,6.4149957
6537,-6.1113024
6538,2.8755925
6539,3.760858
6540,0.17944056
6541,1.6299608
6542,4.6649246
6543,-6.1113024
6544,-0.17238319
6545,2.572317
6546,-4.571095
6547,-6.1113024
6548,-6.1113024
6549,3.5913336
6550,-6.0640883
6551,-6.075763
6552,3.626795
6553,4.970117
6554,-6.1113024
6555,-1.2982129
6556,1.0822647
6557,0.95558476
6558,1.4196049
6559,-3.1807284
6560,1.1797354
6561,-5.6008253
6562,-1.7304449
6563,3.275728
6564,6.9797583
6565,0.19730389
6566,2.1363966
6567,-6.1113024
6568,4.683718
6569,-1.7258887
6570,2.6301496
6571,0.7238514
6572,-6.1113024
6573,2.9568062
6574,-0.09524548
6575,-1.9735291
6576,-6.1113024
6577,0.22239482
6578,-1.2478883
6579,3.4854476
6580,-0.4167419
6581,7.5862403
6582,2.5172634
6583,5.1416078
6584,-6.1113024
6585,-6.1210423
6586,3.4608507
6587,-0.2871434
6588,-0.6381948
6589,-6.1113024
6590,-6.1113024
6591,0.47063357
6592,0.24378303
6593,1.3728125
6594,1.90963
6595,2.0550218
6596,1.4035629
6597,1.0053042
6598,-6.075763
6599,-3.752832
6600,0.22692019
6601,-1.0812168
6602,-6.1113024
6603,-1.1609037
6604,-6.1113024
6605,-6.1113024
6606,-0.30317944
6607,-1.2208834
6608,-1.6905711
6609,1.3556232
6610,-2.516852
6611,0.7883855
6612,-1.078776
6613,-0.7884418
6614,-6.1113024
6615,0.46671367
6616,-6.1113024
6617,-6.1113024
6618,0.20838311
6619,-1.1006365
6620,-6.1113024
6621,1.254148
6622,-0.32476938
6623,-6.1113024
6624,-1.7995298
6625,-5.2509904
6626,-0.3829733
6627,3.4410982
6628,-6.1113024
6629,-6.1113024
6630,2.3806837
6631,1.0236509
6632,8.811246
6633,0.578293
6634,0.20332348
6635,5.5126715
6636,6.937852
6637,10.81705
6638,-0.44913018
6639,-6.1113024
6640,-6.1113024
6641,-6.0190387
6642,-6.1113024
6643,6.488233
6644,-6.1113024
6645,-6.0364313
6646,-6.1113024
6647,1.3518338
6648,-5.179049
6649,-1.4028676
6650,-4.706777
6651,0.38454753
6652,0.41289473
6653,9.302915
6654,0.09564012
6655,-1.213954
6656,5.4353614
6657,2.962086
6658,-6.1113024
6659,2.4194283
6660,-0.49428678
6661,-5.512704
6662,-1.4186487
6663,-6.1113024
6664,4.513986
6665,1.687419
6666,1.2612017
6667,-6.1113024
6668,4.2485757
6669,-6.1113024
6670,-6.1113024
6671,-0.67524016
6672,-6.1113024
6673,-4.5946937
6674,3.2826948
6675,3.845336
6676,-6.1113024
6677,4.190752
6678,1.5124524
6679,0.47939998
6680,3.8807762
6681,-6.229609
6682,-3.0983374
6683,-6.074702
6684,-6.1113024
6685,2.2814498
6686,0.6405993
6687,0.47063336
6688,1.039333
6689,1.0203748
6690,0.6157608
6691,0.93594855
6692,3.5794299
6693,-0.39802802
6694,-0.012963116
6695,-6.1113024
6696,-6.1113024
6697,1.190272
6698,0.06515151
6699,-6.1113024
6700,-6.1113024
6701,-6.1113024
6702,-5.233775
6703,-6.1113024
6704,-4.6369405
6705,0.8782746
6706,1.3843486
6707,-0.4942603
6708,0.10952917
6709,-6.0364313
6710,1.3190212
6711,-4.992097
6712,-6.1113024
6713,2.7237773
6714,1.1081282
6715,-6.1113024
6716,0.34667498
6717,1.2930082
6718,-6.1113024
6719,0.9396606
6720,-5.607177
6721,1.3671244
6722,-6.1113024
6723,-6.1113024
6724,3.5654635
6725,2.560022
6726,-1.942908
6727,0.007826269
6728,-6.1113024
6729,1.1403737
6730,-6.075763
6731,0.967591
6732,-6.1113024
6733,-5.256347
6734,-6.1113024
6735,-6.1113024
6736,-6.1113024
6737,3.128552
6738,2.016148
6739,2.0615807
6740,-1.3559647
6741,-5.21387
6742,6.865278
6743,2.1342673
6744,-6.1113024
6745,0.16147113
6746,1.4816861
6747,-6.1113024
6748,-6.1113024
6749,1.3967993
6750,-2.2571943
6751,-0.119772375
6752,6.2657886
6753,-4.4047933
6754,0.8060979
6755,-6.1113024
6756,0.50134814
6757,-6.1113024
6758,-6.1113024
6759,-2.2184606
6760,-6.1113024
6761,-1.0173541
6762,-6.1113024
6763,-0.29284984
6764,2.6706276
6765,3.50376
6766,-6.2252984
6767,0.03852883
6768,-0.048317373
